;; Sri Ganeshji : Sri Balaji : Sri Pitreshwarji : Sri Durgaji : Sri Venkateshwara ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;; Section/Object,SDFId of Object,IsPrimary,IsRecursive,HasMstTree,HasValidFunc,HasPrepareFunc,RF Required 1,RF Required 2,Is OR Test,HasSplitFunc,HasIsEmptyFunc,ObjNameRF,Natural Language Accessible,NatLangAliases,HasViews,UseFastCaching,Can Regenerate,GetPvtFuncs,HasMsgPrepareFunc,Section Close,,,,,,,,,,,,,,,,COMMENTS (must start with //)
;; FLD Name, Type,Level, RF Name, TDL Name, Default Value, Repeated, Object Name,MST OBJ Name, IsUnique, UniqueRF for Aggr / BaseDate For DateRange, SchemaInEditModeOnly,IsInherited,IsCacheRequired/Property of Object,SourceCollection,IsSysNameIsString,Required For Remoting,NatLang Accessible,NatLang Aliases,FromDateParmApplicable,ToDateParmApplicable,ValMethodParmApplicable,ScenarioParmApplicable,ObjIdentiferParm,View,IsConsumable,Read/Write,IsInitiallyGathered,IsEncrypted,IsExportable,RFSrcType,RFSrcTdlExp,RegeneratesObj,DependencyType,Is Status Type,Dependency,COMMENTS(muststartwith//)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PAYMENT_MODE,SYSID,,RF_PAYMENT_MODE,Payment Mode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_SEC_AMOUNT,AMT,,RF_SEC_AMOUNT,SecAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_IS_CONNECTED_PAYMENT,BOOL,,RF_IS_CONNECTED_PAYMENT,IsConnectedPayment,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_VOID_AMOUNT,AMT,,RF_VOID_AMOUNT,VoidAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_SETTLE_AMOUNT,AMT,,RF_SETTLE_AMOUNT,SettleAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PAYMT_GATEWAY,STR,,RF_PAYMT_GATEWAY,PaymentGateway,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_IS_SPLIT,BOOL,,RF_IS_SPLIT,IsSplit,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_SECONDARY_STATUS,SYSID,,RF_SECONDARY_STATUS,SecondaryStatus,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_TRANS_NAME,STR,,RF_TRANS_NAME,Transaction Name,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_MICR_CODE,STR,,RF_EMP_MICR_CODE,MICR Code,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_ACC_TYPE,STR,,RF_ACCOUNTTYPE,Account Type,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BEN_CODE,STR,,RF_BEN_CODE,Beneficiary Code,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_DELI_MODE,STR,,RF_DELI_MODE,Delivery Mode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_DELI_TO,STR,,RF_DELI_TO,Delivery To,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BANK_LOC,STR,,RF_BANK_LOC,Bank Location,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_CITY,STR,,RF_CITY,City,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PRINT_LOC,STR,,RF_PRINT_LOC,Print Location,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PAY_LOC,STR,,RF_PAY_LOC,Payable Location,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_TRANS_MODE,STR,,RF_TRANS_MODE,Transfer Mode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_E_MAIL,STR,,RF_EMAIL,EMail,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BANK_EMP_NAME,MSTID,,RF_BANK_EMP_NAME,Bank Employee Name,NULL,FALSE,NULL,OBJ_CSTCTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PARTY_NAME,MSTID,,RF_BANK_PARTY_NAME,Bank Party Name,NULL,FALSE,NULL,OBJ_LEDGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PAY_ADVICE_STATUS,STR,,RF_PAY_ADVICE_STATUS,PymtAdviceStatus,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BRS_GROUP_ID,STR,,RF_BRS_GROUP_ID,BRSGroupID,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_LOCAL_BANK_CH,STR,,RF_LOCAL_BANK_CH,LocalBankCharges,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BEN_BANK_CH,STR,,RF_BEN_BANK_CH,BeneficiaryBankCharges,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_TRANS_ID,STR,,RF_TRANSACTION_ID,TransactionId,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_IMB_CODE,STR,,RF_IMB_CODE,IMBCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_CLR_BANK_CODE,STR,,RF_CLR_BANK_CODE,ClearingBankCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_DR_BANK_CODE,STR,,RF_DR_BANK_CODE,DraweeBankCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_IS_CONTRACT_USED,BOOL,,RF_IS_CONTRACT_USED,IsContractUsed,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PRINT_LOC_CODE,STR,,RF_PRINT_LOC_CODE,PrintLocationCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PAY_LOC_CODE,STR,,RF_PAY_LOC_CODE,PayableLocationCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_CONTRACT_DETAILS,AGGR,,RF_CONTRACT_DETAILS,ContractDetails,NULL,TRUE,OBJ_CONTRACT_DETAILS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PDC_ACTUAL_DATE,DATE,,RF_PDC_ACTUAL_DATE,PDCActualDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_PDC_REMARKS,STR,,RF_PDC_REMARKS,PDCRemarks,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_SET_ID,STR,,RF_SET_ID,SetId,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BANK_REFERENCE,STR,,RF_BANK_REFERENCE,BankReference,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_TRANSACTION_DIGEST,STR,,RF_TRANSACTION_DIGEST,TransactionDigest,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_ERROR_CODE,STR,,RF_ERROR_CODE,ErrorCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_IS_ACCEPTED_WITH_WARNING,BOOL,,RF_IS_ACCEPTED_WITH_WARNING,IsAcceptedWithWarning,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_TRANS_INDEX,STR,,RF_TRANS_INDEX,TransactionIndex,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"// Computed method to store concatenation of set id and transaction id, to index transaction on this method"
FLD_BANK_RESERVATION_STATUS,STR,,RF_RESERVATION_STATUS,ReservationStatus,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BANK_ID,STR,,RF_BANK_ID,BankID,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_IS_TRANS_FORCED,BOOL,,RF_IS_TRANS_FORCED,IsTransForced,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BANK_STATUS_INFO,AGGR,,RF_BANK_STATUS_INFO,BankStatusInfo,NULL,TRUE,OBJ_BANK_STATUS_INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[XBRL_DETAIL: XBRLDetail,, FALSE, FALSE, FALSE, FALSE,,,,,,,,,,,,,,,],,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_FROM_DATE,DATE,,RF_FROM_DATE,FromDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_TO_DATE,DATE,,RF_TO_DATE,ToDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_GRP,STR,,RF_CNOTE_GROUP,XBRLGroup,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_SUNDRY_DEBT_CAT,STR,,RF_SUNDRY_DEBT_CAT,SundryDebtorCategory,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_RECV_AMT,AMT,,RF_RECV_AMOUNT,ReceivableAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_PREV_YR_AMOUNT,AMT,,RF_PREV_YR_AMOUNT,PrevYearAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_LONG_TERM_AMT,AMT,,RF_LONG_TERM_AMT,LongTermAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_SHORT_TERM_AMT,AMT,,RF_SHORT_TERM_AMT,ShortTermAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_CNOTE_IS_REVISED,BOOL,,RF_IS_REVISED,IsRevised,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[AUDIT_DETAILS:AuditDetails,, FALSE, FALSE, FALSE, FALSE,,,,,,,,,,,,,,,],,,,,,,,,,,,,,,,
FLD_ADT_PERIOD_FROM,DATE,,RF_AUDIT_PERIOD_FROM,AuditPeriodFrom, NULL, FALSE, NULL                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_IS_GRP_LOAN_RCPT,BOOL,,RF_IS_GRP_LOAN_RCPT,IsGroupForLoanRcpt, NULL, FALSE, NULL                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_IS_GRP_LOAN_PYMNT,BOOL,,RF_IS_GRP_LOAN_PYMNT,IsGroupForLoanPymnt, NULL, FALSE, NULL                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_MTHD,SYSID,,RF_SAMPLING_MTHD, SamplingMethod, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_STR_ONE_FACTOR,SYSID,,RF_SAMPLG_STR_ONE_FACTOR, SamplingStrOneFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_AMT_ONE_FACTOR,AMT,,RF_SAMPLG_AMT_ONE_FACTOR, SamplingAmtOneFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_AMT_TWO_FACTOR,AMT,,RF_SAMPLG_AMT_TWO_FACTOR, SamplingAmtTwoFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_NUM_ONE_FACTOR,NUM,,RF_SAMPLG_NUM_ONE_FACTOR, SamplingNumOneFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_NUM_TWO_FACTOR,NUM,,RF_SAMPLG_NUM_TWO_FACTOR, SamplingNumTwoFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_DATE_ONE_FACTOR,DATE,,RF_SAMPLG_DATE_ONE_FACTOR, SamplingDateOneFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_SAMPLG_DATE_TWO_FACTOR,DATE,,RF_SAMPLG_DATE_TWO_FACTOR, SamplingDateTwoFactor, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_BUSINESS_TYPE,SYSID,,RF_BIZ_TYPE,BusinessType, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_MSME_REG_NUM,STR,,RF_MSME_REG_NUM,MSMERegNumber, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_IS_RELATED_PARTY,BOOL,,RF_IS_RELATED_PARTY,IsRelatedParty, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_IS_PERIODIC_LEDGER,BOOL,,RF_IS_PERIODIC_LEDGER,IsPeriodicLedger, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_ADT_IS_RELATION_TYPE,STR,,RF_RELATION_TYPE, RelationType, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_LED_IS_CLAUSE_17_APP,BOOL,,RF_IS_CLAUSE_17_APP,IsClause17Applicable,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SCH_VI_DETAILS: SchVIDetails,, FALSE, FALSE, FALSE, FALSE,,,,,,,,,,,,,,,],,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_PERIOD_FROM,DATE,,RF_PERIOD_FROM,PeriodFrom, NULL, FALSE, NULL                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_BALANCING_TYPE,SYSID,,RF_BALANCING_TYPE,BalancingType, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_DEF_DEBIT_PARENT,MSTID,,RF_DEF_DEBIT_PARENT,DefaultDebitParent, NULL, FALSE, NULL                                                               ,OBJ_GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_DEF_CREDIT_PARENT,MSTID,,RF_DEF_CREDIT_PARENT,DefaultCreditParent, NULL, FALSE, NULL                                                               ,OBJ_GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_DEBIT_PARENT,STR,,RF_SCHVI_DEBIT_PARENT,SchVIDebitParent, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_CREDIT_PARENT,STR,,RF_SCHVI_CREDIT_PARENT,SchVICreditParent, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_PARENT,STR,,RF_SCHVI_PARENT,SchVIParent, NULL, FALSE, NULL                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_ENTRIES,AGGR,,RF_SCHVI_ENTRIES,SchVIEntries,NULL,TRUE,OBJ_SCHVI_ENTRIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SCHVI_ENTRIES:SchVIEntries,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,],,,,,,,,,,,,,,,,
FLD_SCHVI_ENTRIES_AMT,AMT,,RF_SCHVI_ENTRIES_AMT,SchVIAmount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SCHVI_ENTRIES_PARENT,STR,,RF_SCHVI_PARENT,SchVIParent,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ACC_AUDIT_ENTRIES:AccountAudit Entries,,FALSE,FALSE,FALSE,FALSE,FALSE,RF_AUDIT_NAME,RF_AUDIT_TYPE,,,,,,,,,,,,],,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_NAME,SYSID,,RF_AUDIT_NAME,AuditName, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_TYPE,SYSID,,RF_AUDIT_TYPE,AuditType, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDITED_BY,STR,,RF_AUDIT_AUDITED_BY,AuditedBy, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_DATE,DATE,,RF_AUDIT_DATE,AuditDate, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_TIME,STR,,RF_AUDIT_TIME,AuditTime, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_STATUS,SYSID,,RF_AUDIT_STATUS,AuditStatus, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_AMOUNT,AMT,,RF_AUDIT_AMOUNT,AuditAmount, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_NOTE,STR,,RF_AUDIT_NOTE,AuditNote, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_CLRIFICATN,STR,,RF_AUDIT_CLRIFICATN,AuditClarification, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_ADDL_INFO,STR,,RF_AUDIT_ADDL_INFO,AuditAddlInfo, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_ANNEX_STATUS,SYSID,,RF_AUDIT_ANNEX_STATUS,AnnexureStatus,NULL,TRUE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_ADT_PERIOD_FROM,DATE,,RF_AUDIT_PERIOD_FROM,AuditPeriodFrom, NULL, FALSE, NULL                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_CATEGORY,STR,,RF_AUDIT_CATEGORY,AuditCategory,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_PRIORITY,SYSID,,RF_AUDIT_PRIORITY,AuditPriority,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_AUDIT_CLRIFICATN_FROM,STR,,RF_CLRIFICATN_FROM,AuditClarificationFrom,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_VCH_ACC_INT_ID, LONG,,RF_ACC_INT_ID,UserAccId,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CONTRACT_DETAILS: ContractDetails,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,],,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_CONTRACT_NUM,STR,,RF_CONTRACT_NUM,ContractNumber,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_EXCHANGE_RATE,AMT,,RF_EXCH_RATE,ExchangeRate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_DEALER_NAME,STR,,RF_DEALER_NAME,DealerName,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_MATURITY_DATE,DATE,,RF_MATURITY_DATE,MaturityDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_CONT_AMOUNT,AMT,,RF_AMOUNT,Amount,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_BANK_BASE_CURR_RATE,RATEX,,RF_BASE_CURR_RATE,BaseCurrencyRate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SYNC_DELETION_DETAILS:SyncDeletionDetails,,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SYNC_DEL_OBJ_TYPE,STR,,RF_SYNC_DEL_OBJ_TYPE,SyncDelObjType,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SYNC_DEL_OBJ_NAME,STR,,RF_SYNC_DEL_OBJ_NAME,SyncDelObjName,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SYNC_DEL_OBJ_ID,LONG,,RF_SYNC_DEL_OBJ_ID,SyncDelObjId,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SYNC_DEL_OBJ_ALTID,LONG,,RF_SYNC_DEL_OBJ_ALTID,SyncDelObjAltId,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SYNC_DEL_OBJ_REMOTEID,STR,,RF_SYNC_DEL_OBJ_REMOTEID,SyncDelObjRemoteId,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SUMMARY_ALLOCS:SummaryAllocs,,FALSE,FALSE,FALSE,FALSE                                                                                                                                     ,FALSE, ,,,,,,],,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_LNKMST_ID, LNKMSTID,, RF_NAME, Name, NULL, FALSE,NULL,OBJ_RETURN_LINK_MASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,, //    internal identifier    (set during filing ONLY)
FLD_SUM_PAYABLE_AMT,AMT,,RF_IT_PAYABLE_AMT,PayableAmount, NULL, FALSE                                                                   ,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_PAID_AMT,AMT,,RF_PAID_AMOUNT,PaidAmount, NULL, FALSE                                                                   ,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_FROM_DATE,DATE,,RF_FROM_DATE,FromDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_TO_DATE,DATE,,RF_TO_DATE,ToDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TDS_SECTION_NO,STR,,RF_TDS_SEC_NO,TdsSectionNo,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TDS_DEDN_STATUS,STR,,RF_TDS_DEDN_STATUS,TDSDednStatus,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TDS_RESIDENTIAL_STATUS,STR,,RF_SUM_TDS_RESIDENTIAL_STATUS,TdsResidentialStatus,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TDS_NATURE_OF_PYMT,STR,,RF_TDS_NATURE_OF_PYMT,TdsNatureOfPayment,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TAX_BANK_CHALLAN_NUM,STR,,RF_TAX_CHALLAN_NUM,TaxBankChallanNumber,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TAX_CHALLAN_BSR_CODE,STR,,RF_TAX_CHALLAN_BSR_CODE,TaxChallanBSRCode,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TAX_CHQ_NUM,STR,,RF_TAX_CHQ_NUMBER,TaxChequeNumber,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TAX_BANK_NAME,STR,,RF_TAX_BANK_NAME,TaxBankName,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TAX_CHQ_DATE,DATE,,RF_TAX_CHEQUE_DATE,TaxChequeDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUM_TAX_CHALLAN_DATE,DATE,,RF_TAX_CHALLAN_DATE,TaxChallanDate,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_TAX_TYPE,SYSID,,RF_TAX_TYPE,TaxType, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_FORM_TYPE,STR,,RF_FORM_TYPE,FormType, NULL, FALSE, NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_STATE_NAME,SYSID,,RF_STATE_NAME,StateName,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_GODOWN_NAME,MSTID,,RF_BATCH_GDWN_NAME,GodownName,NULL,FALSE,NULL,OBJ_GODOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_TAX_UNIT,MSTID,,RF_TAX_UNIT,TaxUnit,NULL,FALSE,NULL,OBJ_TAX_UNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLD_SUMM_PYMT_TYPE,SYSID,,RF_PYMT_TYPE,PaymentType,NULL,FALSE,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
